163,489791,2009-12-02 12:06:00,1031
164,489792,2009-12-02 12:06:00,1035
165,489793,2009-12-02 12:09:00,1036
166,489794,2009-12-02 12:13:00,1037
167,489795,2009-12-02 12:13:00,1038
168,489796,2009-12-02 12:15:00,1039
169,489797,2009-12-02 12:19:00,1040
170,489798,2009-12-02 12:22:00,1041
171,489800,2009-12-02 12:26:00,1042
172,489801,2009-12-02 12:28:00,1043
173,489802,2009-12-02 12:32:00,1040
174,489804,2009-12-02 12:38:00,1044
175,489805,2009-12-02 12:39:00,1045
176,489807,2009-12-02 12:43:00,1040
177,489808,2009-12-02 12:44:00,1046
178,489809,2009-12-02 12:46:00,1047
179,489810,2009-12-02 12:47:00,1048
180,489811,2009-12-02 12:54:00,1049
181,489812,2009-12-02 13:00:00,1045
182,489814,2009-12-02 13:06:00,1050
183,489815,2009-12-02 13:10:00,1051
184,489816,2009-12-02 13:20:00,1052
185,489817,2009-12-02 13:22:00,1053
186,489819,2009-12-02 13:23:00,1054
187,489818,2009-12-02 13:23:00,1055
188,489822,2009-12-02 13:26:00,1056
189,489823,2009-12-02 13:32:00,1057
190,489824,2009-12-02 13:33:00,1058
191,489825,2009-12-02 13:34:00,1059
192,489826,2009-12-02 13:39:00,1060
193,489827,2009-12-02 13:51:00,1061
194,489829,2009-12-02 13:53:00,1062
195,489830,2009-12-02 13:57:00,1063
196,489831,2009-12-02 13:58:00,1064
197,489832,2009-12-02 14:06:00,1065
198,489834,2009-12-02 14:09:00,1066
199,489833,2009-12-02 14:09:00,1067
200,489835,2009-12-02 14:15:00,37
201,489837,2009-12-02 14:21:00,1068
202,489840,2009-12-02 14:22:00,1069
203,489855,2009-12-02 14:34:00,1070
204,489856,2009-12-02 14:36:00,1071
205,489857,2009-12-02 14:43:00,1497
206,489861,2009-12-02 14:50:00,2013
207,489862,2009-12-02 14:52:00,2019
208,489863,2009-12-02 14:55:00,2020
209,489864,2009-12-02 14:56:00,2021
210,489865,2009-12-02 15:01:00,2022
211,489866,2009-12-02 15:04:00,2023
212,489867,2009-12-02 15:08:00,2024
213,489868,2009-12-02 15:10:00,2036
214,489869,2009-12-02 15:15:00,2023
215,489870,2009-12-02 15:16:00,2037
216,489871,2009-12-02 15:17:00,2037
217,489872,2009-12-02 15:28:00,2038
218,489873,2009-12-02 15:29:00,2038
219,489874,2009-12-02 15:38:00,2039
220,489875,2009-12-02 15:41:00,2040
221,489877,2009-12-02 15:44:00,2041
222,489876,2009-12-02 15:44:00,2020
223,489878,2009-12-02 15:51:00,2042
224,489879,2009-12-02 16:02:00,2043
225,489880,2009-12-02 16:18:00,2044
226,489883,2009-12-02 16:24:00,2045
227,489884,2009-12-02 16:24:00,2044
228,489888,2009-12-02 16:49:00,2046
229,489889,2009-12-02 16:52:00,2047
230,489890,2009-12-02 16:53:00,2047
231,489891,2009-12-02 16:59:00,2048
232,489892,2009-12-02 17:02:00,2049
233,489893,2009-12-02 17:06:00,2051
234,489894,2009-12-02 17:18:00,2052
235,489895,2009-12-03 07:25:00,2053
236,489896,2009-12-03 07:57:00,2054
237,489897,2009-12-03 09:10:00,2055
238,489900,2009-12-03 09:44:00,2056
239,489902,2009-12-03 09:52:00,2057
240,489904,2009-12-03 10:02:00,2058
241,489905,2009-12-03 10:03:00,2059
242,489906,2009-12-03 10:16:00,2060
243,489907,2009-12-03 10:17:00,2061
244,489909,2009-12-03 10:20:00,2062
245,489908,2009-12-03 10:20:00,2063
246,489910,2009-12-03 10:23:00,2048
247,489912,2009-12-03 10:26:00,2064
248,489913,2009-12-03 10:28:00,2064
249,489914,2009-12-03 10:28:00,115
250,489915,2009-12-03 10:37:00,2065
251,489916,2009-12-03 10:37:00,2066
252,489932,2009-12-03 10:49:00,2067
253,489935,2009-12-03 10:51:00,2068
254,489994,2009-12-03 11:09:00,2069
255,489996,2009-12-03 11:10:00,2070
256,489998,2009-12-03 11:19:00,2071
257,489999,2009-12-03 11:25:00,2072
258,490000,2009-12-03 11:34:00,2073
259,490001,2009-12-03 11:45:00,2074
260,490002,2009-12-03 11:46:00,2075
261,490003,2009-12-03 11:51:00,2076
262,490004,2009-12-03 11:53:00,2077
263,490005,2009-12-03 11:57:00,2078
264,490006,2009-12-03 12:02:00,2079
265,490008,2009-12-03 12:10:00,2080
266,490009,2009-12-03 12:13:00,2081
267,490010,2009-12-03 12:15:00,37
268,490012,2009-12-03 12:27:00,2082
269,490013,2009-12-03 12:27:00,2083
270,490011,2009-12-03 12:27:00,2084
271,490014,2009-12-03 12:28:00,2085
272,490017,2009-12-03 12:31:00,2086
273,490018,2009-12-03 12:31:00,2087
274,490019,2009-12-03 12:34:00,2088
275,490021,2009-12-03 12:36:00,2088
276,490020,2009-12-03 12:36:00,2088
277,490022,2009-12-03 12:37:00,2088
278,490023,2009-12-03 12:38:00,2089
279,490024,2009-12-03 12:40:00,2090
280,490030,2009-12-03 12:44:00,2091
281,490034,2009-12-03 12:45:00,2093
282,490045,2009-12-03 12:50:00,2093
283,490047,2009-12-03 13:02:00,2094
284,490046,2009-12-03 13:02:00,2095
285,490048,2009-12-03 13:03:00,2096
286,490049,2009-12-03 13:04:00,2036
287,490050,2009-12-03 13:05:00,2094
288,490052,2009-12-03 13:09:00,2097
289,490053,2009-12-03 13:17:00,2098
290,490054,2009-12-03 13:22:00,2099
291,490056,2009-12-03 13:25:00,2100
292,490057,2009-12-03 13:25:00,2101
293,490058,2009-12-03 13:26:00,2101
294,490059,2009-12-03 13:30:00,4
295,490060,2009-12-03 13:32:00,2102
296,490061,2009-12-03 13:42:00,4
297,490062,2009-12-03 13:46:00,2103
298,490063,2009-12-03 13:49:00,2104
299,490064,2009-12-03 13:51:00,2105
300,490065,2009-12-03 13:58:00,37
301,490066,2009-12-03 14:00:00,2106
302,490067,2009-12-03 14:02:00,2107
303,490068,2009-12-03 14:06:00,1
304,490069,2009-12-03 14:07:00,1
305,490070,2009-12-03 14:07:00,2108
306,490071,2009-12-03 14:11:00,2109
307,490072,2009-12-03 14:28:00,2110
308,490073,2009-12-03 14:36:00,2111
309,490074,2009-12-03 14:39:00,2112
310,490075,2009-12-03 14:42:00,2692
311,490077,2009-12-03 15:09:00,2693
312,490078,2009-12-03 15:09:00,2694
313,490079,2009-12-03 15:15:00,2695
314,490080,2009-12-03 15:20:00,2696
315,490081,2009-12-03 15:32:00,2697
316,490082,2009-12-03 15:34:00,2698
317,490083,2009-12-03 15:35:00,2699
318,490085,2009-12-03 15:43:00,2700
319,490086,2009-12-03 15:48:00,1019
320,490087,2009-12-03 15:49:00,843
321,490088,2009-12-03 15:50:00,1040
322,490089,2009-12-03 15:52:00,1019
323,490090,2009-12-03 15:53:00,1040
324,490092,2009-12-03 15:54:00,2701
325,490091,2009-12-03 15:54:00,1019
326,490094,2009-12-03 15:56:00,1019
327,490093,2009-12-03 15:56:00,2702
328,490095,2009-12-03 16:02:00,2703
329,490097,2009-12-03 16:09:00,2704
330,490099,2009-12-03 16:12:00,2705
331,490100,2009-12-03 16:21:00,2706
332,490101,2009-12-03 16:24:00,2707
333,490106,2009-12-03 16:40:00,2708
334,490107,2009-12-03 16:47:00,2709
335,490108,2009-12-03 16:49:00,2710
336,490109,2009-12-03 16:51:00,2711
337,490110,2009-12-03 16:52:00,2711
338,490111,2009-12-03 16:54:00,2712
339,490112,2009-12-03 17:04:00,2713
340,490113,2009-12-03 17:12:00,2714
341,490114,2009-12-03 17:29:00,2715
342,490115,2009-12-03 17:32:00,2716
343,490116,2009-12-03 17:33:00,2716
344,490118,2009-12-03 17:46:00,2717
345,490119,2009-12-03 17:48:00,26
346,490121,2009-12-03 17:57:00,2718
347,490124,2009-12-03 18:08:00,2719
348,490125,2009-12-03 18:11:00,2720
349,490127,2009-12-03 18:13:00,40
350,490128,2009-12-03 18:23:00,2721
351,490132,2009-12-03 18:30:00,2722
352,490134,2009-12-03 18:41:00,2723
353,490135,2009-12-03 18:51:00,2724
354,490136,2009-12-03 19:13:00,2725
355,490137,2009-12-03 19:22:00,2726
356,490138,2009-12-03 19:23:00,2727
357,490139,2009-12-03 19:31:00,2728
358,490140,2009-12-03 20:03:00,2729
359,490141,2009-12-04 08:24:00,2730
360,490142,2009-12-04 08:36:00,2731
361,490143,2009-12-04 08:40:00,2732
362,490144,2009-12-04 08:46:00,2733
363,490145,2009-12-04 09:27:00,2734
364,490147,2009-12-04 09:31:00,2735
365,490149,2009-12-04 09:43:00,2736
366,490151,2009-12-04 09:49:00,3295
367,490152,2009-12-04 10:00:00,3296
368,490154,2009-12-04 10:18:00,3297
369,490156,2009-12-04 10:32:00,3298
370,490157,2009-12-04 10:39:00,2705
371,490158,2009-12-04 10:47:00,3299
372,490159,2009-12-04 10:48:00,3300
373,490160,2009-12-04 10:52:00,1005
374,490161,2009-12-04 10:57:00,3301
375,490162,2009-12-04 11:07:00,3302
376,490163,2009-12-04 11:22:00,3303
377,490164,2009-12-04 11:32:00,3304
378,490166,2009-12-04 11:32:00,3305
379,490167,2009-12-04 11:36:00,3306
380,490171,2009-12-04 11:54:00,1040
381,490177,2009-12-04 11:56:00,3307
382,490186,2009-12-04 11:59:00,3309
383,490192,2009-12-04 12:01:00,3310
384,490202,2009-12-04 12:03:00,3311
385,490209,2009-12-04 12:06:00,3312
386,490212,2009-12-04 12:07:00,3313
387,490214,2009-12-04 12:11:00,3314
388,490218,2009-12-04 12:12:00,3315
389,490219,2009-12-04 12:14:00,3316
390,490229,2009-12-04 12:20:00,3317
391,490247,2009-12-04 12:28:00,3318
392,490258,2009-12-04 12:31:00,3319
393,490266,2009-12-04 12:33:00,3320
394,490272,2009-12-04 12:36:00,3321
395,490277,2009-12-04 12:37:00,3322
396,490279,2009-12-04 12:37:00,3323
397,490281,2009-12-04 12:37:00,3324
398,490282,2009-12-04 12:41:00,3325
399,490284,2009-12-04 12:54:00,3326
400,490286,2009-12-04 12:59:00,1035
401,490285,2009-12-04 12:59:00,3327
402,490287,2009-12-04 13:00:00,3328
403,490288,2009-12-04 13:00:00,3329
404,490289,2009-12-04 13:01:00,3330
405,490290,2009-12-04 13:21:00,3331
406,490291,2009-12-04 13:22:00,3332
407,490292,2009-12-04 13:23:00,3333
408,490293,2009-12-04 13:31:00,3334
409,490294,2009-12-04 13:41:00,3335
410,490295,2009-12-04 13:47:00,3336
411,490297,2009-12-04 13:59:00,3337
412,490298,2009-12-04 14:13:00,3338
413,490299,2009-12-04 14:14:00,3339
414,490300,2009-12-04 14:19:00,3340
415,490301,2009-12-04 14:24:00,21
416,490302,2009-12-04 14:29:00,2040
417,490303,2009-12-04 14:33:00,3341
418,490304,2009-12-04 14:35:00,3342
419,490305,2009-12-04 14:37:00,966
420,490308,2009-12-04 14:52:00,2081
421,490310,2009-12-04 14:56:00,3343
422,490311,2009-12-04 15:11:00,3344
423,490312,2009-12-04 15:16:00,765
424,490313,2009-12-04 15:18:00,3345
425,490320,2009-12-04 15:26:00,3346
426,490323,2009-12-04 15:27:00,3347
427,490324,2009-12-04 15:27:00,3346
428,490326,2009-12-04 15:28:00,3348
429,490327,2009-12-04 15:29:00,3346
430,490331,2009-12-04 15:30:00,3349
431,490340,2009-12-04 15:40:00,3350
432,490341,2009-12-04 15:41:00,3351
433,490342,2009-12-04 15:43:00,3352
434,490344,2009-12-04 15:53:00,3353
435,490345,2009-12-04 16:11:00,3354
436,490346,2009-12-04 16:12:00,3357
437,490347,2009-12-04 16:13:00,3358
438,490349,2009-12-04 16:23:00,3359
439,490351,2009-12-04 16:26:00,3360
440,490352,2009-12-04 16:27:00,3364
441,490353,2009-12-04 16:37:00,3368
442,490355,2009-12-04 16:39:00,3298
443,490356,2009-12-04 16:45:00,3359
444,490360,2009-12-04 16:52:00,3369
445,490359,2009-12-04 16:52:00,3370
446,490361,2009-12-04 17:18:00,3371
447,490362,2009-12-04 17:31:00,3385
448,490363,2009-12-05 10:11:00,3386
449,490364,2009-12-05 10:25:00,3387
450,490365,2009-12-05 10:27:00,3388
451,490366,2009-12-05 10:31:00,3389
452,490367,2009-12-05 10:44:00,3390
453,490368,2009-12-05 10:58:00,3391
454,490369,2009-12-05 11:19:00,3392
455,490370,2009-12-05 12:01:00,3342
456,490371,2009-12-05 12:02:00,3393
457,490372,2009-12-05 12:13:00,3394
458,490373,2009-12-05 12:28:00,3395
459,490374,2009-12-05 12:36:00,3396
460,490375,2009-12-05 12:42:00,3397
461,490376,2009-12-05 13:12:00,3398
462,490377,2009-12-05 13:13:00,3398
463,490378,2009-12-05 13:17:00,3399
464,490380,2009-12-05 13:26:00,3395
465,490381,2009-12-05 13:29:00,3400
466,490382,2009-12-05 13:32:00,3401
467,490383,2009-12-05 13:37:00,3402
468,490385,2009-12-05 14:51:00,3403
469,490386,2009-12-05 14:57:00,3404
470,490387,2009-12-05 14:59:00,3395
471,490388,2009-12-05 15:00:00,3405
472,490389,2009-12-05 15:18:00,3406
473,490390,2009-12-05 15:26:00,3407
474,490391,2009-12-05 15:27:00,3408
475,490392,2009-12-05 15:47:00,3409
476,490393,2009-12-05 16:01:00,3410
477,490394,2009-12-05 16:01:00,3395
478,490395,2009-12-06 10:16:00,3411
479,490396,2009-12-06 10:26:00,3412
480,490397,2009-12-06 10:30:00,3413
481,490398,2009-12-06 10:37:00,3414
482,490399,2009-12-06 10:38:00,3415
483,490400,2009-12-06 10:41:00,3416
484,490401,2009-12-06 10:51:00,3417
485,490403,2009-12-06 11:13:00,3414
486,490404,2009-12-06 11:27:00,3418
487,490405,2009-12-06 11:27:00,3419
488,490408,2009-12-06 11:33:00,3395
489,490430,2009-12-06 11:45:00,3420
490,490458,2009-12-06 11:57:00,3421
491,490459,2009-12-06 11:58:00,3422
492,490461,2009-12-06 12:07:00,3423
493,490463,2009-12-06 12:10:00,3424
494,490464,2009-12-06 12:10:00,3425
495,490465,2009-12-06 12:14:00,3426
496,490466,2009-12-06 12:16:00,3427
497,490467,2009-12-06 12:17:00,3428
498,490468,2009-12-06 12:21:00,3429
499,490470,2009-12-06 12:26:00,3430
500,490472,2009-12-06 12:28:00,3431
501,490471,2009-12-06 12:28:00,3432
502,490473,2009-12-06 12:31:00,3433
503,490474,2009-12-06 12:34:00,3434
504,490476,2009-12-06 12:34:00,3435
505,490477,2009-12-06 12:41:00,3395
506,490479,2009-12-06 12:42:00,2096
507,490478,2009-12-06 12:42:00,3436
508,490481,2009-12-06 12:51:00,3437
509,490482,2009-12-06 12:52:00,3438
510,490483,2009-12-06 12:52:00,3439
511,490484,2009-12-06 12:53:00,3437
512,490485,2009-12-06 12:56:00,3440
513,490486,2009-12-06 13:00:00,2096
514,490487,2009-12-06 13:05:00,3441
515,490488,2009-12-06 13:07:00,3442
516,490489,2009-12-06 13:08:00,3443
517,490490,2009-12-06 13:10:00,3444
518,490491,2009-12-06 13:19:00,3445
519,490493,2009-12-06 13:21:00,3443
520,490494,2009-12-06 13:29:00,3446
521,490496,2009-12-06 13:40:00,3447
522,490499,2009-12-06 13:45:00,3448
523,490500,2009-12-06 13:48:00,3449
524,490501,2009-12-06 13:49:00,3335
525,490502,2009-12-06 13:53:00,3450
526,490503,2009-12-06 14:00:00,3451
527,490504,2009-12-06 14:03:00,21
528,490505,2009-12-06 14:06:00,3451
529,490506,2009-12-06 14:10:00,3452
530,490508,2009-12-06 14:14:00,3395
531,490511,2009-12-06 14:46:00,3453
532,490512,2009-12-06 14:54:00,2090
533,490514,2009-12-06 15:01:00,3454
534,490515,2009-12-06 15:08:00,3455
535,490516,2009-12-06 15:09:00,3395
536,490517,2009-12-06 15:11:00,3456
537,490518,2009-12-06 15:12:00,3462
538,490519,2009-12-06 15:15:00,3463
539,490521,2009-12-06 15:24:00,3464
540,490522,2009-12-06 15:31:00,3465
541,490523,2009-12-06 15:32:00,3466
542,490524,2009-12-06 15:35:00,3471
543,490525,2009-12-06 15:40:00,3472
544,490526,2009-12-06 15:41:00,3473
545,490527,2009-12-06 15:46:00,3474
546,490528,2009-12-06 15:48:00,3475
547,490529,2009-12-06 15:51:00,3475
548,490530,2009-12-06 16:01:00,3476
549,490531,2009-12-06 16:02:00,3477
550,490533,2009-12-06 16:07:00,3478
551,490534,2009-12-06 16:17:00,3479
552,490535,2009-12-07 08:13:00,3395
553,490536,2009-12-07 08:24:00,3480
554,490537,2009-12-07 08:53:00,3481
555,490538,2009-12-07 09:14:00,3395
556,490539,2009-12-07 09:18:00,3482
557,490541,2009-12-07 09:25:00,3483
558,490542,2009-12-07 09:42:00,24
559,490545,2009-12-07 10:15:00,3485
560,490547,2009-12-07 10:21:00,3486
561,490548,2009-12-07 10:26:00,3395
562,490557,2009-12-07 10:33:00,3487
563,490561,2009-12-07 10:38:00,3420
564,490563,2009-12-07 10:41:00,3488
565,490564,2009-12-07 10:42:00,3488
566,490566,2009-12-07 10:46:00,3489
567,490569,2009-12-07 10:48:00,3492
568,490577,2009-12-07 10:51:00,3493
569,490603,2009-12-07 11:05:00,3494
570,490604,2009-12-07 11:19:00,3495
571,490605,2009-12-07 11:20:00,3496
572,490606,2009-12-07 11:26:00,3395
573,490607,2009-12-07 11:29:00,3497
574,490608,2009-12-07 11:35:00,3498
575,490609,2009-12-07 11:39:00,3499
576,490610,2009-12-07 11:40:00,3500
577,490611,2009-12-07 11:41:00,3501
578,490612,2009-12-07 11:46:00,3502
579,490613,2009-12-07 11:47:00,3503
580,490616,2009-12-07 11:51:00,3504
581,490618,2009-12-07 11:52:00,3504
582,490625,2009-12-07 11:55:00,116
583,490636,2009-12-07 12:08:00,1032
584,490637,2009-12-07 12:12:00,3505
585,490638,2009-12-07 12:13:00,3506
586,490640,2009-12-07 12:18:00,3507
587,490642,2009-12-07 12:19:00,3508
588,490641,2009-12-07 12:19:00,3509
589,490653,2009-12-07 12:25:00,3510
590,490657,2009-12-07 12:26:00,3511
591,490659,2009-12-07 12:26:00,3395
592,490665,2009-12-07 12:31:00,3512
593,490667,2009-12-07 12:32:00,3513
594,490668,2009-12-07 12:41:00,1062
595,490670,2009-12-07 12:42:00,3514
596,490669,2009-12-07 12:42:00,3515
597,490671,2009-12-07 12:56:00,3516
598,490672,2009-12-07 12:58:00,3516
599,490673,2009-12-07 13:00:00,3517
600,490674,2009-12-07 13:06:00,3518
601,490675,2009-12-07 13:07:00,3494
602,490676,2009-12-07 13:17:00,3395
603,490677,2009-12-07 13:17:00,3519
604,490678,2009-12-07 13:23:00,3520
605,490679,2009-12-07 13:24:00,3521
606,490680,2009-12-07 13:32:00,3522
607,490681,2009-12-07 13:35:00,3523
608,490682,2009-12-07 13:37:00,3524
609,490683,2009-12-07 13:45:00,16
610,490684,2009-12-07 13:46:00,3525
611,490685,2009-12-07 13:48:00,3526
612,490687,2009-12-07 13:49:00,24
613,490686,2009-12-07 13:49:00,3527
614,490689,2009-12-07 13:52:00,16
615,490690,2009-12-07 13:55:00,3528
616,490691,2009-12-07 13:56:00,3528
617,490692,2009-12-07 13:57:00,3529
618,490693,2009-12-07 13:59:00,3530
619,490694,2009-12-07 14:02:00,2041
620,490695,2009-12-07 14:10:00,3531
621,490697,2009-12-07 14:27:00,3395
622,490698,2009-12-07 14:31:00,3532
623,490699,2009-12-07 14:34:00,3533
624,490703,2009-12-07 14:44:00,3541
625,490704,2009-12-07 14:52:00,3542
626,490705,2009-12-07 14:56:00,36
627,490706,2009-12-07 14:58:00,16
628,490707,2009-12-07 15:02:00,16
629,490708,2009-12-07 15:10:00,3543
630,490709,2009-12-07 15:15:00,3359
631,490710,2009-12-07 15:19:00,3544
632,490711,2009-12-07 15:26:00,2040
633,490712,2009-12-07 15:26:00,3545
634,490714,2009-12-07 15:27:00,2040
635,490717,2009-12-07 15:28:00,3546
636,490719,2009-12-07 15:42:00,3547
637,490718,2009-12-07 15:42:00,3548
638,490720,2009-12-07 15:43:00,3549
639,490722,2009-12-07 15:55:00,3550
640,490723,2009-12-07 15:56:00,3551
641,490724,2009-12-07 16:17:00,18
642,490725,2009-12-07 16:24:00,3346
643,490726,2009-12-07 16:28:00,3346
644,490727,2009-12-07 16:38:00,3552
645,490728,2009-12-07 16:40:00,3553
646,490734,2009-12-07 16:56:00,3554
647,490733,2009-12-07 16:56:00,3555
648,490737,2009-12-07 17:18:00,3556
649,490738,2009-12-07 17:49:00,3477
650,490741,2009-12-07 17:56:00,3557
651,490745,2009-12-07 18:02:00,4103
652,490747,2009-12-07 18:12:00,4610
653,490749,2009-12-08 07:42:00,4611
654,490750,2009-12-08 07:43:00,4612
655,490751,2009-12-08 07:59:00,4613
656,490752,2009-12-08 08:38:00,4614
657,490753,2009-12-08 08:48:00,4615
658,490754,2009-12-08 09:19:00,4616
659,490755,2009-12-08 09:24:00,4617
660,490757,2009-12-08 09:35:00,4618
661,490759,2009-12-08 09:46:00,4619
662,490760,2009-12-08 09:49:00,4620
663,490761,2009-12-08 09:56:00,4621
664,490762,2009-12-08 10:02:00,4622
665,490763,2009-12-08 10:24:00,4623
666,490764,2009-12-08 10:41:00,4624
667,490767,2009-12-08 11:07:00,4625
668,490770,2009-12-08 11:13:00,4626
669,490769,2009-12-08 11:13:00,4623
670,490782,2009-12-08 11:22:00,4627
671,490785,2009-12-08 11:23:00,4628
672,490786,2009-12-08 11:23:00,4627
673,490789,2009-12-08 11:27:00,4629
